hood.name,tract.fips,pct.of.tract
Monterey Park,06037480903,5.007925133517921e-5
Alhambra,06037481001,1
Alhambra,06037481002,0.9996012466292761
San Gabriel,06037481002,3.987533706944884e-4
Alhambra,06037481101,0.013243243872749862
San Gabriel,06037481101,0.9867567561272154
Northeast San Gabriel,06037481102,0.008060045496731501
San Gabriel,06037481102,0.9919399545032304
Alhambra,06037481103,9.360198728351467e-5
Rosemead,06037481103,6.710153958374231e-4
San Gabriel,06037481103,0.9992353826168778
Northeast San Gabriel,06037481201,0.0017749017880946678
Rosemead,06037481201,1.6887611565446317e-9
Temple City,06037481201,0.9982250965231845
Northeast San Gabriel,06037481202,0.7104920015775752
San Gabriel,06037481202,0.2875697825805721
Temple City,06037481202,0.0019382158418445059
Rosemead,06037481300,0.9983180131380412
San Gabriel,06037481300,0.0016819868619100734
Alhambra,06037481401,0.005019819429106925
San Gabriel,06037481401,0.994980180570879
Rosemead,06037481402,0.004818848545594588
San Gabriel,06037481402,0.9951811514543559
Alhambra,06037481500,0.9987864143289412
Monterey Park,06037481500,5.043405271593332e-5
San Gabriel,06037481500,0.0011631516182874935
Alhambra,06037481603,1
Alhambra,06037481604,1
Alhambra,06037481605,0.9987751966236429
Monterey Park,06037481605,0.0012248033764043346
Alhambra,06037481606,1
Monterey Park,06037481711,1
Alhambra,06037481712,3.414421964191116e-4
Monterey Park,06037481712,0.9983373022682563
Rosemead,06037481712,0.0013212552891822176
San Gabriel,06037481712,2.46102165352064e-10
Alhambra,06037481713,0.003887427065896269
Monterey Park,06037481713,0.9961125729340832
Alhambra,06037481714,0.0016523960093965827
Monterey Park,06037481714,0.9983476039906256
Alhambra,06037481800,0.9860947807979012
Monterey Park,06037481800,0.013905219202068754
Alhambra,06037481901,0.9975230959324123
El Sereno,06037481901,1.163144851160339e-4
Monterey Park,06037481901,1.5808911709403663e-4
University Hills,06037481901,0.0022025004654174667
Alhambra,06037481902,0.9982704392678967
Monterey Park,06037481902,0.0017295607321286338
Alhambra,06037482001,0.0017220021853293444
East Los Angeles,06037482001,3.291308465448327e-4
Monterey Park,06037482001,0.9979229041895372
University Hills,06037482001,2.5962778587279772e-5
East Los Angeles,06037482002,3.0248455288340215e-4
Monterey Park,06037482002,0.9996975154471157
Alhambra,06037482101,0.00480915476291524
Monterey Park,06037482101,0.995190845237104
Monterey Park,06037482102,1
Monterey Park,06037482201,1
Monterey Park,06037482202,0.9991814572843771
Rosemead,06037482202,7.801851764753843e-4
South San Gabriel,06037482202,3.835753914968707e-5
Alhambra,06037482301,0.006407427473021931
Monterey Park,06037482301,6.192686789065953e-4
Rosemead,06037482301,0.0038099963490920465
San Gabriel,06037482301,0.9891633074989725
Monterey Park,06037482303,0.003926950122087031
Rosemead,06037482303,0.9930020427428393
San Gabriel,06037482303,0.0030710071351300232
Monterey Park,06037482304,0.0031683466522782144
Rosemead,06037482304,0.9968316533477414
Rosemead,06037482401,0.999115972903877
San Gabriel,06037482401,8.84027096099453e-4
Montebello,06037482402,4.917776804089926e-5
Rosemead,06037482402,0.4409554782482436
South San Gabriel,06037482402,0.5589924050870803
Whittier Narrows,06037482402,2.9388966446894976e-6
Monterey Park,06037482502,1.6683011090038374e-4
Rosemead,06037482502,0.9941618771728186
South San Gabriel,06037482502,0.0056712927161999575
Rosemead,06037482503,0.9877702065917984
South San Gabriel,06037482503,0.012229793408148368
Monterey Park,06037482521,0.008207576025086954
Rosemead,06037482521,0.06183634543539514
South San Gabriel,06037482521,0.9299560785395087
Montebello,06037482522,0.6544604345092352
Monterey Park,06037482522,0.0045596277727880845
Rosemead,06037482522,0.17840119702943652
South San Gabriel,06037482522,0.16257874068851882
Montebello,06037482600,1.8959619378384714e-5
Monterey Park,06037482600,0.9996507471447824
South San Gabriel,06037482600,3.302932358639409e-4
Monterey Park,06037482701,1
Monterey Park,06037482702,1
Montebello,06037482800,0.004410619680246142
Monterey Park,06037482800,0.9955893803197678
Hacienda Heights,06037500100,0.0025612810628569513
La Habra Heights,06037500100,0.993476130161439
Rowland Heights,06037500100,0.003892567291772079
Hacienda Heights,06037500201,0.005459548310276109
La Habra Heights,06037500201,0.7352646698672418
Whittier,06037500201,0.25914149180671575
Hacienda Heights,06037500202,5.287559246810906e-5
La Habra Heights,06037500202,0.007572620121216454
Whittier,06037500202,0.9923745042862909
Hacienda Heights,06037500300,4.2490127775152164e-4
Industry,06037500300,0.0762718962598734
Pellissier Village,06037500300,8.171549248163276e-7
Pico Rivera,06037500300,0.11948925998468948
Sunrise Village,06037500300,5.249674230432054e-4
Whittier,06037500300,0.7362182422966383
Whittier Narrows,06037500300,0.06706991560309297
Pico Rivera,06037500402,1
Pico Rivera,06037500403,0.8288058498932996
Sunrise Village,06037500403,0.12866411416037743
West Whittier/Los Nietos,06037500403,0.0022148103722870417
Whittier,06037500403,0.007137130172667492
Whittier Narrows,06037500403,0.0331780954013255
Pico Rivera,06037500404,0.9768001775433964
Whittier Narrows,06037500404,0.023199822456593217
Pico Rivera,06037500500,0.8667570342573329
Whittier Narrows,06037500500,0.13324296574266714
Montebello,06037500600,2.2688464942271147e-4
Pico Rivera,06037500600,0.9997731153505942
Montebello,06037500700,0.0033994820439547263
Pico Rivera,06037500700,0.9966005179560786
Pico Rivera,06037500800,0.9999989210143139
West Whittier/Los Nietos,06037500800,1.0789856985391949e-6
Pico Rivera,06037500900,1
Pico Rivera,06037501001,0.1998185716209065
West Whittier/Los Nietos,06037501001,0.759908211055411
Whittier,06037501001,0.040273217323641086
West Whittier/Los Nietos,06037501002,0.8811516456682607
Whittier,06037501002,0.1188483543316977
Pico Rivera,06037501200,0.0058917126954777166
West Whittier/Los Nietos,06037501200,0.1634481844499108
Whittier,06037501200,0.8306601028546571
West Whittier/Los Nietos,06037501300,4.566555823352618e-6
Whittier,06037501300,0.9999954334442004
West Whittier/Los Nietos,06037501400,0.005173139882023199
Whittier,06037501400,0.9948268601179648
Hacienda Heights,06037501501,2.1681825119319179e-4
Whittier,06037501501,0.9997831817487549
Whittier,06037501503,1
Whittier,06037501504,1
Hacienda Heights,06037501600,0.0012442987929855384
Whittier,06037501600,0.9987557012070228
Whittier,06037501700,1
Whittier,06037501802,1
Whittier,06037501803,1
Whittier,06037501804,1
Whittier,06037501900,1
Whittier,06037502003,1
Santa Fe Springs,06037502004,0.005963862164260459
South Whittier,06037502004,6.560727839618611e-6
West Whittier/Los Nietos,06037502004,2.1678935945554266e-5
Whittier,06037502004,0.9940078981719647
South Whittier,06037502005,0.6390632150604559
Whittier,06037502005,0.3609367849395463
Santa Fe Springs,06037502100,0.002384904581061668
West Whittier/Los Nietos,06037502100,0.47932853905377226
Whittier,06037502100,0.5182865563652064
Pico Rivera,06037502200,0.012319531760896656
Santa Fe Springs,06037502200,0.03675610126624705
West Whittier/Los Nietos,06037502200,0.9509243669728346
Pico Rivera,06037502301,0.01195963051746246
Santa Fe Springs,06037502301,0.01907072733605452
West Whittier/Los Nietos,06037502301,0.9689696421464412
Santa Fe Springs,06037502302,0.5399409376910335
West Whittier/Los Nietos,06037502302,0.46005906230887905
Pico Rivera,06037502401,1
Pico Rivera,06037502402,1
Downey,06037502500,3.0066763846628463e-4
Montebello,06037502500,0.00542723552623662
Pico Rivera,06037502500,0.9942720968353269
Pico Rivera,06037502601,0.9998134568087357
Santa Fe Springs,06037502601,1.8654319122019165e-4
Pico Rivera,06037502602,1
Pico Rivera,06037502700,0.007346472481514228
Santa Fe Springs,06037502700,0.9905053126125966
West Whittier/Los Nietos,06037502700,0.0017673767159066271
Whittier,06037502700,3.808381899906534e-4
Downey,06037502801,0.001309510306969487
Norwalk,06037502801,5.939664760902298e-4
Pico Rivera,06037502801,4.4685745502256075e-5
Santa Fe Springs,06037502801,0.9980518374714914
Norwalk,06037502802,0.0025747407277802036
Santa Fe Springs,06037502802,0.9968759857239224
South Whittier,06037502802,5.492735483384599e-4
Santa Fe Springs,06037502901,0.06415738223693804
South Whittier,06037502901,0.935842617763035
Santa Fe Springs,06037502902,0.7307987656127101
South Whittier,06037502902,0.21968134322442595
Whittier,06037502902,0.04951989116287679
Santa Fe Springs,06037503000,0.10677096220611984
South Whittier,06037503000,0.8932290377938524
South Whittier,06037503103,1
South Whittier,06037503104,1
La Mirada,06037503105,0.00396928155552428
South Whittier,06037503105,0.9960307184445074
La Mirada,06037503106,0.011631369967679722
South Whittier,06037503106,0.9883686300322928
South Whittier,06037503201,1
South Whittier,06037503202,1
South Whittier,06037503301,2.2191229301750847e-5
Whittier,06037503301,0.999977808770717
South Whittier,06037503302,0.9999707309788319
Whittier,06037503302,2.926902109958314e-5
East La Mirada,06037503401,2.342674996940665e-7
East Whittier,06037503401,0.0010591962892779186
Whittier,06037503401,0.9989405694432196
South Whittier,06037503402,7.53469611173356e-5
Whittier,06037503402,0.9999246530389323
La Mirada,06037503501,0.0017415833278859065
South Whittier,06037503501,0.9608039914698513
Whittier,06037503501,0.037454425202231335
East Whittier,06037503502,0.006874354331478872
La Mirada,06037503502,0.0032994329269209165
South Whittier,06037503502,0.6399096591718144
Whittier,06037503502,0.349916553569789
La Mirada,06037503601,0.9984605605908223
South Whittier,06037503601,0.001539439409213822
East La Mirada,06037503602,1.0919977053867247e-4
East Whittier,06037503602,2.6783747277658418e-5
La Mirada,06037503602,0.9998640164821951
East La Mirada,06037503701,0.004671657907741812
East Whittier,06037503701,0.9934817786266138
La Mirada,06037503701,0.001343026646906251
South Whittier,06037503701,5.035368187720356e-4
East La Mirada,06037503702,0.9641736412646529
East Whittier,06037503702,4.8135988288048405e-4
La Mirada,06037503702,0.021321297393142747
Whittier,06037503702,0.01267025085236731
East La Mirada,06037503703,8.019902414458362e-4
La Mirada,06037503703,0.9983025640118006
La Mirada,06037503801,0.9999991752060864
La Mirada,06037503802,1
La Mirada,06037503901,1
Cerritos,06037503902,5.1193888955746006e-5
La Mirada,06037503902,0.9995423942248167
Santa Fe Springs,06037503902,6.469159153079901e-6
La Mirada,06037504001,1
La Mirada,06037504002,1
La Mirada,06037504101,0.999333425769247
Santa Fe Springs,06037504101,6.64344556322651e-4
South Whittier,06037504101,2.229674515975105e-6
Cerritos,06037504102,6.766732564828875e-4
La Mirada,06037504102,0.0020818875749446008
Norwalk,06037504102,0.005713986842165694
Santa Fe Springs,06037504102,0.9904706974931782
South Whittier,06037504102,0.0010567548332470918
Montebello,06037530003,0.957951335559781
Rosemead,06037530003,0.040932480349647395
South San Gabriel,06037530003,0.0011161574951756824
Whittier Narrows,06037530003,2.6595368381064525e-8
Montebello,06037530004,0.9912816776250231
Pico Rivera,06037530004,0.003834903096890422
Whittier Narrows,06037530004,0.0048834192781380716
Montebello,06037530005,0.9952274590019857
Monterey Park,06037530005,0.004772540998017638
Montebello,06037530006,1
Montebello,06037530101,0.9952786133351332
Pico Rivera,06037530101,0.004721386664848617
Montebello,06037530102,1
East Los Angeles,06037530202,0.056150861389658094
Montebello,06037530202,0.9419793686564835
Monterey Park,06037530202,0.0018697699538913078
Montebello,06037530203,0.9994613224700322
Monterey Park,06037530203,5.386775300464514e-4
Montebello,06037530204,1
East Los Angeles,06037530301,1
East Los Angeles,06037530302,0.9977977526217446
Montebello,06037530302,6.687339819844132e-4
Monterey Park,06037530302,0.0015335133962610915
East Los Angeles,06037530400,0.44398674310289
Monterey Park,06037530400,0.5560132568971561
East Los Angeles,06037530500,0.9993991554229922
Monterey Park,06037530500,6.008445769962002e-4
East Los Angeles,06037530601,1
East Los Angeles,06037530602,0.9995255270795811
Monterey Park,06037530602,4.744729204529114e-4
Boyle Heights,06037530700,2.0250897590647463e-5
East Los Angeles,06037530700,0.9904931853324918
El Sereno,06037530700,0.00891636090978375
Monterey Park,06037530700,4.483351826977775e-6
University Hills,06037530700,5.657195083002168e-4
Boyle Heights,06037530801,1.9122292940563305e-4
East Los Angeles,06037530801,0.9998087770706061
East Los Angeles,06037530802,1
Boyle Heights,06037530901,0.006948623433174222
East Los Angeles,06037530901,0.9930513765668023
East Los Angeles,06037530902,1
East Los Angeles,06037531000,0.9980636549349124
Monterey Park,06037531000,0.0019363450650748417
Boyle Heights,06037531101,0.002663015696312181
East Los Angeles,06037531101,0.9973369843037287
East Los Angeles,06037531102,1
Boyle Heights,06037531201,3.219789136687016e-4
East Los Angeles,06037531201,0.9996780210863426
Boyle Heights,06037531202,1.355607576887777e-4
East Los Angeles,06037531202,0.9998644392422925
Boyle Heights,06037531301,4.019406196672199e-6
Commerce,06037531301,0.0040247864700308075
East Los Angeles,06037531301,0.9959711941238318
Commerce,06037531302,0.007143666882729764
East Los Angeles,06037531302,0.9928563331173023
Commerce,06037531502,0.017584146177730735
East Los Angeles,06037531502,0.9824158538222095
East Los Angeles,06037531503,1
East Los Angeles,06037531504,1
Commerce,06037531602,0.008876952980737655
East Los Angeles,06037531602,0.9911230470192862
East Los Angeles,06037531603,1
East Los Angeles,06037531604,1
East Los Angeles,06037531701,1
Commerce,06037531702,0.04325146657633264
East Los Angeles,06037531702,0.9567485334236252
East Los Angeles,06037531800,0.9850681477397716
Montebello,06037531800,0.014931852260321314
Commerce,06037531901,0.015347501691309787
East Los Angeles,06037531901,0.9846524983088081
Commerce,06037531902,0.01219149797467993
East Los Angeles,06037531902,0.9436468047843445
Montebello,06037531902,0.04416169724095659
Commerce,06037532001,0.0027719311545079846
East Los Angeles,06037532001,0.0017095147183269958
Montebello,06037532001,0.9955185541271162
Montebello,06037532002,1
Montebello,06037532101,0.9855855664226579
Pico Rivera,06037532101,0.01441443357736514
Montebello,06037532102,0.9987214470762822
Pico Rivera,06037532102,0.00127855292374466
Commerce,06037532200,0.0023355341451295163
Montebello,06037532200,0.996955864232194
Pico Rivera,06037532200,7.086016226943764e-4
Boyle Heights,06037532302,0.001621620315633191
Commerce,06037532302,0.9903016323456421
East Los Angeles,06037532302,0.007289528916449091
Vernon,06037532302,7.872184222845277e-4
Commerce,06037532303,0.9970325280863259
East Los Angeles,06037532303,0.001901503641164465
Montebello,06037532303,0.0010659682725207686
Bell,06037532304,0.21714273932560021
Bell Gardens,06037532304,2.4855279185688006e-4
Commerce,06037532304,0.7151195964404301
Downey,06037532304,3.124564802685292e-5
Maywood,06037532304,0.0013713509979834386
Montebello,06037532304,0.004303105809314327
Pico Rivera,06037532304,9.402381044824574e-5
Vernon,06037532304,0.06168938517633028
Bandini Islands,06037532400,0.00771411807135657
Boyle Heights,06037532400,0.0014627627003993334
Commerce,06037532400,0.00124986921030642
Huntington Park,06037532400,0.0010057955840761987
Maywood,06037532400,7.116440288163007e-4
Vernon,06037532400,0.9876904700361644
Vernon Central,06037532400,1.5946591236505752e-4
Wholesale District,06037532400,5.874456548276001e-6
Huntington Park,06037532500,0.993383384336701
Vernon,06037532500,0.006616615663295149
Huntington Park,06037532603,0.9990183762726893
Vernon,06037532603,9.816237273400927e-4
Huntington Park,06037532604,1
Huntington Park,06037532605,1
Huntington Park,06037532606,1
Florence-Firestone,06037532700,0.7501524133305563
Huntington Park,06037532700,0.24970680609085852
Vernon,06037532700,1.9240289622681536e-5
