mapla.hood.name,mapla.region.slug,mapla.area,csa.hood.name,csa.area,piece.area,pct.mapla,pct.csa
Industry,san-gabriel-valley,32146108.212660562,Pellissier Village,816910.9888377849,25885.41441461118,8.052425582396427e-4,0.03168694602999309
South El Monte,san-gabriel-valley,7506096.373250738,Pellissier Village,816910.9888377849,44863.612704746425,0.005976956659472906,0.054918605965349615
Commerce,southeast,16989619.826277416,Pico Rivera,23056388.444672845,708.7075139944864,4.171414788801491e-5,3.073801066871913e-5
Downey,southeast,32559417.035930853,Pico Rivera,23056388.444672845,8837.524157152511,2.7142759182082057e-4,3.833004539440093e-4
Industry,san-gabriel-valley,32146108.212660562,Pico Rivera,23056388.444672845,134295.23638752147,0.004177651474918822,0.005824643209398662
Montebello,southeast,21811183.8094104,Pico Rivera,23056388.444672845,228468.86164976523,0.01047484921708801,0.009909134823869292
North Whittier,san-gabriel-valley,14343305.182075523,Pico Rivera,23056388.444672845,421.661734431633,2.9397808181518256e-5,1.8288282028361536e-5
Pico Rivera,southeast,22814689.425355088,Pico Rivera,23056388.444672845,22541163.279725228,0.9880109634398144,0.9776536916792509
Santa Fe Springs,southeast,22998098.59262912,Pico Rivera,23056388.444672845,36377.666394241154,0.0015817684339304546,0.0015777694967941164
West Whittier-Los Nietos,southeast,6751155.800357631,Pico Rivera,23056388.444672845,47294.52437179591,0.007005396671380412,0.002051254665720349
Whittier,san-gabriel-valley,38080719.293404296,Pico Rivera,23056388.444672845,2236.2189684382465,5.872312839493993e-5,9.698912619399951e-5
Whittier Narrows,san-gabriel-valley,7596862.558140052,Pico Rivera,23056388.444672845,58491.523139359495,0.007699431533967365,0.0025368900805830194
Downtown,central-la,15111071.270691607,Pico-Union,3470120.592258592,361106.9513996599,0.0238968465525034,0.10406178742181026
Koreatown,central-la,7014749.71282199,Pico-Union,3470120.592258592,66949.01154049451,0.009544034253726972,0.01929299278239766
Pico-Union,central-la,4254025.531357826,Pico-Union,3470120.592258592,2536253.0911528943,0.5962007215183209,0.730883271552856
University Park,south-la,3021334.318991582,Pico-Union,3470120.592258592,0.001965334886108394,6.504857386203973e-10,5.66359247137639e-10
Westlake,central-la,7040402.256396085,Pico-Union,3470120.592258592,503291.101183004,0.07148612861229238,0.14503562276935963
Santa Clarita,northwest-county,147427911.912163,Placerita Canyon,4459124.007736251,132526.77162370697,8.989259218611597e-4,0.02972036018594298
Tujunga Canyons,angeles-forest,599645333.4090312,Placerita Canyon,4459124.007736251,4330938.173603322,0.007222499588184229,0.9712531353892524
Marina del Rey,westside,2337614.718427091,Playa Del Rey,1734217.2336134934,53.604844104498625,2.2931428212672994e-5,3.091010922132584e-5
Playa del Rey,south-bay,7235475.871892184,Playa Del Rey,1734217.2336134934,1724312.1657654694,0.238313581068516,0.9942884503417225
Venice,westside,7899166.9132831525,Playa Del Rey,1734217.2336134934,1291.8831541829277,1.635467598501446e-4,7.449373291551841e-4
Culver City,westside,13382462.033093274,Playa Vista,3499347.5107379463,13132.783005222795,9.813428181411573e-4,0.0037529233564040456
Del Rey,westside,6355430.832915211,Playa Vista,3499347.5107379463,294390.533790439,0.04632109789721419,0.08412726455062979
Marina del Rey,westside,2337614.718427091,Playa Vista,3499347.5107379463,0.0017724040553730447,7.582105132216317e-10,5.064955823719486e-10
Playa del Rey,south-bay,7235475.871892184,Playa Vista,3499347.5107379463,654.3280160523718,9.043330772399568e-5,1.8698572063635555e-4
Playa Vista,westside,3375818.4461932424,Playa Vista,3499347.5107379463,3188231.0852284404,0.9444320350887543,0.9110930181827248
Westchester,south-bay,28247507.374417327,Playa Vista,3499347.5107379463,178.79236235950748,6.329491660614019e-6,5.10930571516184e-5
Claremont,pomona-valley,43080344.826759115,Pomona,62601846.531218745,14590.737395737828,3.386866436286014e-4,2.3307199714087687e-4
Diamond Bar,san-gabriel-valley,38787883.5999285,Pomona,62601846.531218745,144049.37433916837,0.0037137724714486333,0.002301040341794595
Industry,san-gabriel-valley,32146108.212660562,Pomona,62601846.531218745,33527.02371666813,0.0010429574707728913,5.35559661166682e-4
La Verne,pomona-valley,22523263.32451247,Pomona,62601846.531218745,33657.58322800129,0.0014943475438291014,5.376452148454868e-4
Pomona,pomona-valley,62374003.78761567,Pomona,62601846.531218745,62094272.52615042,0.9955152588501816,0.9918920282197234
San Dimas,san-gabriel-valley,41988268.21237375,Pomona,62601846.531218745,104307.39538113374,0.0024842033220697306,0.0016662031738810927
Walnut,san-gabriel-valley,23230212.45940422,Pomona,62601846.531218745,80208.66940010613,0.0034527738194506047,0.0012812508551182605
West Covina,san-gabriel-valley,46337436.324746676,Pomona,62601846.531218745,0.011066435428801924,2.3882278146000613e-10,1.767749042878988e-10
Chatsworth,san-fernando-valley,39343907.1641411,Porter Ranch,21216774.702055074,6020099.706459684,0.15301224866518937,0.28374245336528803
Granada Hills,san-fernando-valley,39110952.84311161,Porter Ranch,21216774.702055074,6064.068370110287,1.5504783006528865e-4,2.8581480716401804e-4
Northridge,san-fernando-valley,24552198.164878756,Porter Ranch,21216774.702055074,780759.4882244057,0.03179998316164052,0.03679916006030741
Porter Ranch,san-fernando-valley,14510944.458889619,Porter Ranch,21216774.702055074,14408008.04566066,0.9929062912809994,0.6790856879988025
Unincorporated Santa Susana Mountains,northwest-county,203809981.03439736,Porter Ranch,21216774.702055074,2686.719838152899,1.318247430531607e-5,1.2663186916400923e-4
Lancaster,antelope-valley,264677376.71262556,Quartz Hill,10557696.347345265,810458.2398519391,0.0030620608754631006,0.0767646855135902
Northwest Palmdale,antelope-valley,14972977.25614526,Quartz Hill,10557696.347345265,3972.249074987228,2.652945374212015e-4,3.762420270768681e-4
Palmdale,antelope-valley,347435337.2104658,Quartz Hill,10557696.347345265,9528.238092233987,2.7424493342374294e-5,9.024921515790578e-4
Quartz Hill,antelope-valley,9763782.230647251,Quartz Hill,10557696.347345265,9734269.651579857,0.9969773415291097,0.9220069730483905
Carson,harbor,49573793.551075324,Rancho Dominguez,6995127.640794287,27124.45144263216,5.471530318672534e-4,0.003877620657619939
Compton,southeast,26528527.100322146,Rancho Dominguez,6995127.640794287,49628.677484939035,0.0018707664129734656,0.007094749378912515
Long Beach,harbor,134726093.2915657,Rancho Dominguez,6995127.640794287,19840.785808219916,1.4726758064068364e-4,0.0028363722332259
Rancho Dominguez,harbor,6964218.026200256,Rancho Dominguez,6995127.640794287,6909953.889110125,0.9922081507376732,0.9878238459599443
Lomita,south-bay,4944077.548429492,Rancho Palos Verdes,34909580.63613009,26.448052374465988,5.349441248725422e-6,7.576158719905463e-7
Palos Verdes Estates,south-bay,12396989.569745252,Rancho Palos Verdes,34909580.63613009,6200.979683637693,5.002004437247516e-4,1.7762973861736725e-4
Rancho Palos Verdes,south-bay,35354291.9744997,Rancho Palos Verdes,34909580.63613009,34727271.05105497,0.9822646448726228,0.9947776632731464
Rolling Hills Estates,south-bay,9737910.453006947,Rancho Palos Verdes,34909580.63613009,101703.96509368792,0.010444126138198671,0.0029133539630214916
Rolling Hills,south-bay,9165576.695466759,Rancho Palos Verdes,34909580.63613009,14442.396447545869,0.0015757215205769862,4.1370867780057315e-4
San Pedro,harbor,28708242.46006791,Rancho Palos Verdes,34909580.63613009,13066.327281180753,4.551420136344301e-4,3.7429058278796973e-4
Cheviot Hills,westside,3982020.1303601023,Rancho Park,2180888.0123276114,7.369423797354102,1.850674671674166e-6,3.3790931747517316e-6
Palms,westside,5021758.470330566,Rancho Park,2180888.0123276114,3496.04152819027,6.961787487083457e-4,0.001603035785619742
Rancho Park,westside,1585344.6177946087,Rancho Park,2180888.0123276114,1324662.4041110938,0.8355674780375809,0.6073958848979651
Sawtelle,westside,6970137.365473464,Rancho Park,2180888.0123276114,299788.5380455066,0.04301042035850074,0.1374616836586438
West Los Angeles,westside,2728663.119342394,Rancho Park,2180888.0123276114,552815.370783411,0.20259568389543048,0.2534817779081668
Hermosa Beach,south-bay,3772687.5610853974,Redondo Beach,16140712.375494013,11511.895904822231,0.003051378021218983,7.132210547472748e-4
Lawndale,south-bay,5107132.715204972,Redondo Beach,16140712.375494013,9572.35693126819,0.0018743113729489226,5.930566575116987e-4
Manhattan Beach,south-bay,10229467.721916746,Redondo Beach,16140712.375494013,7924.226506437437,7.74647002351813e-4,4.909465159956983e-4
Redondo Beach,south-bay,16346174.808725636,Redondo Beach,16140712.375494013,16043936.533551944,0.9815101527598765,0.9940042397329997
Torrance,south-bay,53364857.04991801,Redondo Beach,16140712.375494013,12850.295683781338,2.4080071406845606e-4,7.961417925575316e-4
Culver City,westside,13382462.033093274,Regent Square,524093.1690263866,248.54778786228644,1.857265032754486e-5,4.742435172815099e-4
Mid-City,central-la,8999234.720107397,Regent Square,524093.1690263866,523844.62123680464,0.05820990756762404,0.9995257564794373
Palms,westside,5021758.470330566,Regent Square,524093.1690263866,1.6225989241593197,3.2311369289182663e-7,3.0960123505781214e-6
Encino,san-fernando-valley,25369963.66644533,Reseda,16046405.094190124,601114.8647228143,0.023693958439438258,0.037461030130696266
Lake Balboa,san-fernando-valley,8068457.169744675,Reseda,16046405.094190124,0.3273092760273357,4.056652581049685e-8,2.0397670014316394e-8
Northridge,san-fernando-valley,24552198.164878756,Reseda,16046405.094190124,657.7044283962005,2.678800586323992e-5,4.0987649541163185e-5
Reseda,san-fernando-valley,15225237.72016,Reseda,16046405.094190124,13349049.882213727,0.876771195798015,0.8319028345512092
Sepulveda Basin,san-fernando-valley,8151915.085155023,Reseda,16046405.094190124,47261.26343775506,0.005797565718492307,0.002945286695701507
Tarzana,san-fernando-valley,22430600.26432182,Reseda,16046405.094190124,2048640.7049456872,0.09133240665896317,0.12766976110352796
Winnetka,san-fernando-valley,12434490.59020968,Reseda,16046405.094190124,813.8954312262565,6.545466622228003e-5,5.072135636915594e-5
Woodland Hills,san-fernando-valley,38315804.946768604,Reseda,16046405.094190124,9.09374770091381,2.3733672602070018e-7,5.667155757027694e-7
Northridge,san-fernando-valley,24552198.164878756,Reseda Ranch,1863692.5983071397,35.99749575973874,1.4661618286884051e-6,1.9315146603273836e-5
Reseda,san-fernando-valley,15225237.72016,Reseda Ranch,1863692.5983071397,1863683.9310383429,0.12240754235125056,0.9999953494107319
Winnetka,san-fernando-valley,12434490.59020968,Reseda Ranch,1863692.5983071397,592.2082467126006,4.7626257176862306e-5,3.1776069038988783e-4
Beverlywood,westside,2058878.0007360063,Reynier Village,897587.7977407896,157685.1718255747,0.07658791427622498,0.17567659923905507
Mid-City,central-la,8999234.720107397,Reynier Village,897587.7977407896,572545.7380019759,0.06362160292615894,0.6378715702720804
Palms,westside,5021758.470330566,Reynier Village,897587.7977407896,163964.78008041903,0.0326508694213694,0.18267269284755774
Rancho Palos Verdes,south-bay,35354291.9744997,Rolling Hills,7744777.161858864,8795.613614830105,2.4878488929078803e-4,0.0011356832392991696
Rolling Hills Estates,south-bay,9737910.453006947,Rolling Hills,7744777.161858864,2653.0594843842555,2.7244648604927594e-4,3.425611129846221e-4
Rolling Hills,south-bay,9165576.695466759,Rolling Hills,7744777.161858864,7733328.488759202,0.8437361603862921,0.9985217556476584
Lomita,south-bay,4944077.548429492,Rolling Hills Estates,9311713.823110005,1453.2220289664706,2.9393188410406165e-4,1.560638628476569e-4
Palos Verdes Estates,south-bay,12396989.569745252,Rolling Hills Estates,9311713.823110005,97.9614926413023,7.902038804676943e-6,1.0520243051088988e-5
Rancho Palos Verdes,south-bay,35354291.9744997,Rolling Hills Estates,9311713.823110005,44049.440864222626,0.001245943233596491,0.004730540661043493
Rolling Hills Estates,south-bay,9737910.453006947,Rolling Hills Estates,9311713.823110005,9010323.631470863,0.9252830650839047,0.9676332201177461
Rolling Hills,south-bay,9165576.695466759,Rolling Hills Estates,9311713.823110005,80111.20794452034,0.008740443793803274,0.00860327212222724
Torrance,south-bay,53364857.04991801,Rolling Hills Estates,9311713.823110005,169419.22817369417,0.0031747340392051975,0.018194204782499435
Lancaster,antelope-valley,264677376.71262556,Roosevelt,143899190.90864974,101535.7375798745,3.8362076442263255e-4,7.056032555758534e-4
Northeast Antelope Valley,antelope-valley,1148045841.5698028,Roosevelt,143899190.90864974,143796605.60217622,0.12525336567183862,0.9992871029654458
East San Gabriel,san-gabriel-valley,5721055.127840132,Rosemead,13398720.247090876,1.9455040995089803,3.400603657954028e-7,1.4520074034170443e-7
El Monte,san-gabriel-valley,25052046.164722383,Rosemead,13398720.247090876,23129.770472113065,9.232687150594423e-4,0.0017262671393661637
