csa.hood.name,mapla.region.slug,date,recent.cases,population,recent.rate.cases
Bradbury,san-gabriel-valley,2020-11-15,0,1177,0
Bradbury,san-gabriel-valley,2020-11-16,0,1177,0
Bradbury,san-gabriel-valley,2020-11-17,2,1177,169.92353440951572
Bradbury,san-gabriel-valley,2020-11-18,2,1177,169.92353440951572
Bradbury,san-gabriel-valley,2020-11-19,3,1177,254.88530161427357
Bradbury,san-gabriel-valley,2020-11-20,3,1177,254.88530161427357
Bradbury,san-gabriel-valley,2020-11-21,4,1177,339.84706881903145
Bradbury,san-gabriel-valley,2020-11-22,4,1177,339.84706881903145
Bradbury,san-gabriel-valley,2020-11-23,4,1177,339.84706881903145
Bradbury,san-gabriel-valley,2020-11-24,4,1177,339.84706881903145
Brentwood,westside,2020-11-11,0,30955,0
Brentwood,westside,2020-11-12,4,30955,12.921983524471006
Brentwood,westside,2020-11-13,12,30955,38.76595057341302
Brentwood,westside,2020-11-14,14,30955,45.22694233564852
Brentwood,westside,2020-11-15,19,30955,61.37942174123728
Brentwood,westside,2020-11-16,25,30955,80.76239702794379
Brentwood,westside,2020-11-17,30,30955,96.91487643353254
Brentwood,westside,2020-11-18,38,30955,122.75884348247456
Brentwood,westside,2020-11-19,43,30955,138.91132288806332
Brentwood,westside,2020-11-20,43,30955,138.91132288806332
Brentwood,westside,2020-11-21,59,30955,190.59925698594733
Brentwood,westside,2020-11-22,61,30955,197.06024874818286
Brentwood,westside,2020-11-23,76,30955,245.51768696494912
Brentwood,westside,2020-11-24,81,30955,261.67016637053786
Brookside,central-la,2020-11-11,0,581,0
Brookside,central-la,2020-11-12,0,581,0
Brookside,central-la,2020-11-13,1,581,172.1170395869191
Brookside,central-la,2020-11-14,1,581,172.1170395869191
Brookside,central-la,2020-11-15,1,581,172.1170395869191
Brookside,central-la,2020-11-16,1,581,172.1170395869191
Brookside,central-la,2020-11-17,1,581,172.1170395869191
Brookside,central-la,2020-11-18,1,581,172.1170395869191
Brookside,central-la,2020-11-19,1,581,172.1170395869191
Brookside,central-la,2020-11-20,1,581,172.1170395869191
Brookside,central-la,2020-11-21,1,581,172.1170395869191
Brookside,central-la,2020-11-22,1,581,172.1170395869191
Brookside,central-la,2020-11-23,1,581,172.1170395869191
Brookside,central-la,2020-11-24,1,581,172.1170395869191
Burbank,san-fernando-valley,2020-11-11,0,107180,0
Burbank,san-fernando-valley,2020-11-12,18,107180,16.794178018286996
Burbank,san-fernando-valley,2020-11-13,43,107180,40.11942526590782
Burbank,san-fernando-valley,2020-11-14,72,107180,67.17671207314798
Burbank,san-fernando-valley,2020-11-15,94,107180,87.7029296510543
Burbank,san-fernando-valley,2020-11-16,128,107180,119.42526590781861
Burbank,san-fernando-valley,2020-11-17,156,107180,145.54954282515394
Burbank,san-fernando-valley,2020-11-18,178,107180,166.0757604030603
Burbank,san-fernando-valley,2020-11-19,217,107180,202.46314610934874
Burbank,san-fernando-valley,2020-11-20,217,107180,202.46314610934874
Burbank,san-fernando-valley,2020-11-21,289,107180,269.6398581824967
Burbank,san-fernando-valley,2020-11-22,306,107180,285.5010263108789
Burbank,san-fernando-valley,2020-11-23,365,107180,340.54860981526406
Burbank,san-fernando-valley,2020-11-24,406,107180,378.8020153013622
Cadillac-Corning,central-la,2020-11-11,0,7121,0
Cadillac-Corning,central-la,2020-11-12,1,7121,14.04297149276787
Cadillac-Corning,central-la,2020-11-13,2,7121,28.08594298553574
Cadillac-Corning,central-la,2020-11-14,3,7121,42.12891447830361
Cadillac-Corning,central-la,2020-11-15,3,7121,42.12891447830361
Cadillac-Corning,central-la,2020-11-16,6,7121,84.25782895660721
Cadillac-Corning,central-la,2020-11-17,6,7121,84.25782895660721
Cadillac-Corning,central-la,2020-11-18,9,7121,126.38674343491083
Cadillac-Corning,central-la,2020-11-19,14,7121,196.60160089875018
Cadillac-Corning,central-la,2020-11-20,14,7121,196.60160089875018
Cadillac-Corning,central-la,2020-11-21,18,7121,252.77348686982165
Cadillac-Corning,central-la,2020-11-22,19,7121,266.8164583625895
Cadillac-Corning,central-la,2020-11-23,25,7121,351.07428731919674
Cadillac-Corning,central-la,2020-11-24,28,7121,393.20320179750036
Calabasas,santa-monica-mountains,2020-11-11,0,24323,0
Calabasas,santa-monica-mountains,2020-11-12,2,24323,8.222669900916827
Calabasas,santa-monica-mountains,2020-11-13,2,24323,8.222669900916827
Calabasas,santa-monica-mountains,2020-11-14,6,24323,24.668009702750485
Calabasas,santa-monica-mountains,2020-11-15,8,24323,32.89067960366731
Calabasas,santa-monica-mountains,2020-11-16,11,24323,45.224684455042556
Calabasas,santa-monica-mountains,2020-11-17,14,24323,57.5586893064178
Calabasas,santa-monica-mountains,2020-11-18,20,24323,82.22669900916827
Calabasas,santa-monica-mountains,2020-11-19,24,24323,98.67203881100194
Calabasas,santa-monica-mountains,2020-11-20,24,24323,98.67203881100194
Calabasas,santa-monica-mountains,2020-11-21,38,24323,156.23072811741972
Calabasas,santa-monica-mountains,2020-11-22,41,24323,168.56473296879497
Calabasas,santa-monica-mountains,2020-11-23,52,24323,213.7894174238375
Calabasas,santa-monica-mountains,2020-11-24,57,24323,234.34609217612962
Canoga Park,san-fernando-valley,2020-11-11,0,65289,0
Canoga Park,san-fernando-valley,2020-11-12,19,65289,29.10138001807349
Canoga Park,san-fernando-valley,2020-11-13,30,65289,45.94954739695814
Canoga Park,san-fernando-valley,2020-11-14,58,65289,88.83579163411908
Canoga Park,san-fernando-valley,2020-11-15,78,65289,119.46882323209115
Canoga Park,san-fernando-valley,2020-11-16,106,65289,162.35506746925208
Canoga Park,san-fernando-valley,2020-11-17,133,65289,203.70966012651445
Canoga Park,san-fernando-valley,2020-11-18,163,65289,249.65920752347256
Canoga Park,san-fernando-valley,2020-11-19,188,65289,287.95049702093763
Canoga Park,san-fernando-valley,2020-11-20,188,65289,287.95049702093763
Canoga Park,san-fernando-valley,2020-11-21,261,65289,399.7610623535358
Canoga Park,san-fernando-valley,2020-11-22,275,65289,421.20418447211625
Canoga Park,san-fernando-valley,2020-11-23,351,65289,537.6097045444102
Canoga Park,san-fernando-valley,2020-11-24,367,65289,562.1161298227879
Canyon Country,northwest-county,2020-11-11,0,7728,0
Canyon Country,northwest-county,2020-11-12,4,7728,51.75983436853002
Canyon Country,northwest-county,2020-11-13,4,7728,51.75983436853002
Canyon Country,northwest-county,2020-11-14,5,7728,64.69979296066252
Canyon Country,northwest-county,2020-11-15,9,7728,116.45962732919254
Canyon Country,northwest-county,2020-11-16,10,7728,129.39958592132504
Canyon Country,northwest-county,2020-11-17,12,7728,155.27950310559004
Canyon Country,northwest-county,2020-11-18,14,7728,181.15942028985506
Canyon Country,northwest-county,2020-11-19,16,7728,207.0393374741201
Canyon Country,northwest-county,2020-11-20,16,7728,207.0393374741201
Canyon Country,northwest-county,2020-11-21,22,7728,284.6790890269151
Canyon Country,northwest-county,2020-11-22,23,7728,297.6190476190476
Canyon Country,northwest-county,2020-11-23,31,7728,401.1387163561077
Canyon Country,northwest-county,2020-11-24,35,7728,452.8985507246377
Carson,harbor,2020-11-11,0,93846,0
Carson,harbor,2020-11-12,7,93846,7.459028621358395
Carson,harbor,2020-11-13,22,93846,23.4426613814121
Carson,harbor,2020-11-14,50,93846,53.27877586684568
Carson,harbor,2020-11-15,65,93846,69.26240862689939
Carson,harbor,2020-11-16,79,93846,84.18046586961617
Carson,harbor,2020-11-17,92,93846,98.03294759499605
Carson,harbor,2020-11-18,123,93846,131.0657886324404
Carson,harbor,2020-11-19,140,93846,149.18057242716793
Carson,harbor,2020-11-20,140,93846,149.18057242716793
Carson,harbor,2020-11-21,196,93846,208.85280139803507
Carson,harbor,2020-11-22,221,93846,235.49218933145792
Carson,harbor,2020-11-23,271,93846,288.7709651983036
Carson,harbor,2020-11-24,300,93846,319.67265520107406
Carthay,central-la,2020-11-11,0,14363,0
Carthay,central-la,2020-11-12,4,14363,27.849335097124555
Carthay,central-la,2020-11-13,6,14363,41.774002645686835
Carthay,central-la,2020-11-14,10,14363,69.62333774281139
Carthay,central-la,2020-11-15,11,14363,76.58567151709252
Carthay,central-la,2020-11-16,12,14363,83.54800529137367
Carthay,central-la,2020-11-17,16,14363,111.39734038849822
Carthay,central-la,2020-11-18,19,14363,132.28434171134165
Carthay,central-la,2020-11-19,23,14363,160.1336768084662
Carthay,central-la,2020-11-20,23,14363,160.1336768084662
Carthay,central-la,2020-11-21,37,14363,257.60634964840216
Carthay,central-la,2020-11-22,39,14363,271.5310171969644
Carthay,central-la,2020-11-23,49,14363,341.15435493977583
Carthay,central-la,2020-11-24,49,14363,341.15435493977583
Castaic,northwest-county,2020-11-11,0,27191,0
Castaic,northwest-county,2020-11-12,9,27191,33.09918723106911
Castaic,northwest-county,2020-11-13,9,27191,33.09918723106911
Castaic,northwest-county,2020-11-14,13,27191,47.809937111544265
Castaic,northwest-county,2020-11-15,20,27191,73.55374940237579
Castaic,northwest-county,2020-11-16,33,27191,121.36368651392004
Castaic,northwest-county,2020-11-17,37,27191,136.0744363943952
Castaic,northwest-county,2020-11-18,52,27191,191.23974844617706
Castaic,northwest-county,2020-11-19,62,27191,228.01662314736495
Castaic,northwest-county,2020-11-20,62,27191,228.01662314736495
Castaic,northwest-county,2020-11-21,95,27191,349.38030966128497
Castaic,northwest-county,2020-11-22,96,27191,353.0579971314038
Castaic,northwest-county,2020-11-23,112,27191,411.90099665330445
Castaic,northwest-county,2020-11-24,122,27191,448.6778713544923
Central,south-la,2020-11-11,0,38992,0
Central,south-la,2020-11-12,13,38992,33.34017234304473
Central,south-la,2020-11-13,20,38992,51.29257283545343
Central,south-la,2020-11-14,45,38992,115.40828887977021
Central,south-la,2020-11-15,63,38992,161.5716044316783
Central,south-la,2020-11-16,80,38992,205.1702913418137
Central,south-la,2020-11-17,86,38992,220.55806319244974
Central,south-la,2020-11-18,125,38992,320.5785802215839
Central,south-la,2020-11-19,154,38992,394.95281083299136
Central,south-la,2020-11-20,154,38992,394.95281083299136
Central,south-la,2020-11-21,209,38992,536.0073861304883
Central,south-la,2020-11-22,220,38992,564.2183011899878
Central,south-la,2020-11-23,257,38992,659.1095609355765
Central,south-la,2020-11-24,277,38992,710.40213377103
Century City,westside,2020-11-11,0,12792,0
Century City,westside,2020-11-12,4,12792,31.269543464665414
Century City,westside,2020-11-13,5,12792,39.08692933083177
Century City,westside,2020-11-14,7,12792,54.72170106316448
Century City,westside,2020-11-15,10,12792,78.17385866166354
Century City,westside,2020-11-16,13,12792,101.62601626016261
Century City,westside,2020-11-17,15,12792,117.26078799249532
Century City,westside,2020-11-18,16,12792,125.07817385866166
Century City,westside,2020-11-19,16,12792,125.07817385866166
Century City,westside,2020-11-20,16,12792,125.07817385866166
Century City,westside,2020-11-21,17,12792,132.89555972482802
Century City,westside,2020-11-22,17,12792,132.89555972482802
Century City,westside,2020-11-23,22,12792,171.98248905565978
Century City,westside,2020-11-24,25,12792,195.43464665415883
Century Palms/Cove,south-la,2020-11-11,0,33766,0
Century Palms/Cove,south-la,2020-11-12,13,33766,38.50026654030682
Century Palms/Cove,south-la,2020-11-13,23,33766,68.11585618669667
Century Palms/Cove,south-la,2020-11-14,35,33766,103.65456376236452
Century Palms/Cove,south-la,2020-11-15,54,33766,159.92418409050524
Century Palms/Cove,south-la,2020-11-16,58,33766,171.77041994906116
Century Palms/Cove,south-la,2020-11-17,75,33766,222.11692234792392
Century Palms/Cove,south-la,2020-11-18,104,33766,308.00213232245454
Century Palms/Cove,south-la,2020-11-19,135,33766,399.8104602262631
Century Palms/Cove,south-la,2020-11-20,135,33766,399.8104602262631
Century Palms/Cove,south-la,2020-11-21,174,33766,515.3112598471836
Century Palms/Cove,south-la,2020-11-22,195,33766,577.5039981046023
Century Palms/Cove,south-la,2020-11-23,242,33766,716.6972694426346
Century Palms/Cove,south-la,2020-11-24,260,33766,770.0053308061364
Cerritos,southeast,2020-11-11,0,50654,0
Cerritos,southeast,2020-11-12,5,50654,9.870888774825286
Cerritos,southeast,2020-11-13,9,50654,17.767599794685513
Cerritos,southeast,2020-11-14,22,50654,43.43191060923126
Cerritos,southeast,2020-11-15,30,50654,59.225332648951714
Cerritos,southeast,2020-11-16,34,50654,67.12204366881194
Cerritos,southeast,2020-11-17,37,50654,73.0445769337071
Cerritos,southeast,2020-11-18,42,50654,82.9154657085324
Cerritos,southeast,2020-11-19,51,50654,100.68306550321792
Cerritos,southeast,2020-11-20,51,50654,100.68306550321792
Cerritos,southeast,2020-11-21,68,50654,134.24408733762388
Cerritos,southeast,2020-11-22,72,50654,142.1407983574841
Cerritos,southeast,2020-11-23,84,50654,165.8309314170648
Cerritos,southeast,2020-11-24,93,50654,183.5985312117503
Charter Oak,san-gabriel-valley,2020-11-11,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-12,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-13,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-14,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-15,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-16,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-17,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-18,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-19,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-20,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-21,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-22,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-23,0,0,NaN
Charter Oak,san-gabriel-valley,2020-11-24,0,0,NaN
Chatsworth,san-fernando-valley,2020-11-11,0,37061,0
Chatsworth,san-fernando-valley,2020-11-12,6,37061,16.18952537708103
Chatsworth,san-fernando-valley,2020-11-13,14,37061,37.77555921318907
Chatsworth,san-fernando-valley,2020-11-14,29,37061,78.24937265589165
Chatsworth,san-fernando-valley,2020-11-15,34,37061,91.74064380345916
Chatsworth,san-fernando-valley,2020-11-16,54,37061,145.70572839372926
Chatsworth,san-fernando-valley,2020-11-17,65,37061,175.3865249183778
Chatsworth,san-fernando-valley,2020-11-18,82,37061,221.2568468201074
Chatsworth,san-fernando-valley,2020-11-19,103,37061,277.920185639891
Chatsworth,san-fernando-valley,2020-11-20,103,37061,277.920185639891
Chatsworth,san-fernando-valley,2020-11-21,143,37061,385.85035482043116
Chatsworth,san-fernando-valley,2020-11-22,153,37061,412.83289711556625
Chatsworth,san-fernando-valley,2020-11-23,176,37061,474.8927443943768
Chatsworth,san-fernando-valley,2020-11-24,181,37061,488.38401554194434
Cheviot Hills,westside,2020-11-11,0,9171,0
Cheviot Hills,westside,2020-11-12,0,9171,0
Cheviot Hills,westside,2020-11-13,2,9171,21.80787264202377
Cheviot Hills,westside,2020-11-14,3,9171,32.71180896303566
Cheviot Hills,westside,2020-11-15,4,9171,43.61574528404754
Cheviot Hills,westside,2020-11-16,7,9171,76.3275542470832
Cheviot Hills,westside,2020-11-17,8,9171,87.23149056809508
Cheviot Hills,westside,2020-11-18,12,9171,130.84723585214263
Cheviot Hills,westside,2020-11-19,13,9171,141.75117217315452
Cheviot Hills,westside,2020-11-20,13,9171,141.75117217315452
Cheviot Hills,westside,2020-11-21,15,9171,163.55904481517828
Cheviot Hills,westside,2020-11-22,19,9171,207.17479009922585
Cheviot Hills,westside,2020-11-23,23,9171,250.79053538327335
Cheviot Hills,westside,2020-11-24,26,9171,283.50234434630903
Chinatown,central-la,2020-11-11,0,8021,0
Chinatown,central-la,2020-11-12,1,8021,12.467273407305822
Chinatown,central-la,2020-11-13,3,8021,37.40182022191747
Chinatown,central-la,2020-11-14,6,8021,74.80364044383494
Chinatown,central-la,2020-11-15,9,8021,112.20546066575241
Chinatown,central-la,2020-11-16,11,8021,137.14000748036406
Chinatown,central-la,2020-11-17,13,8021,162.07455429497568
Chinatown,central-la,2020-11-18,20,8021,249.34546814611645
Chinatown,central-la,2020-11-19,30,8021,374.01820221917467
Chinatown,central-la,2020-11-20,30,8021,374.01820221917467
Chinatown,central-la,2020-11-21,36,8021,448.82184266300965
Chinatown,central-la,2020-11-22,39,8021,486.2236628849271
Chinatown,central-la,2020-11-23,42,8021,523.6254831068445
Chinatown,central-la,2020-11-24,44,8021,548.5600299214562
Claremont,pomona-valley,2020-11-11,0,37186,0
Claremont,pomona-valley,2020-11-12,6,37186,16.13510460926155
Claremont,pomona-valley,2020-11-13,12,37186,32.2702092185231
Claremont,pomona-valley,2020-11-14,25,37186,67.22960253858979
Claremont,pomona-valley,2020-11-15,28,37186,75.29715484322057
Claremont,pomona-valley,2020-11-16,32,37186,86.05389124939494
Claremont,pomona-valley,2020-11-17,36,37186,96.8106276555693
Claremont,pomona-valley,2020-11-18,49,37186,131.770020975636
Claremont,pomona-valley,2020-11-19,61,37186,164.04023019415908
Claremont,pomona-valley,2020-11-20,61,37186,164.04023019415908
Claremont,pomona-valley,2020-11-21,77,37186,207.06717581885653
Claremont,pomona-valley,2020-11-22,85,37186,228.58064863120526
Claremont,pomona-valley,2020-11-23,107,37186,287.7426988651643
Claremont,pomona-valley,2020-11-24,118,37186,317.3237239821438
Cloverdale/Cochran,central-la,2020-11-11,0,14553,0
Cloverdale/Cochran,central-la,2020-11-12,3,14553,20.614306328592043
Cloverdale/Cochran,central-la,2020-11-13,8,14553,54.97148354291212
Cloverdale/Cochran,central-la,2020-11-14,11,14553,75.58578987150416
Cloverdale/Cochran,central-la,2020-11-15,16,14553,109.94296708582424
Cloverdale/Cochran,central-la,2020-11-16,16,14553,109.94296708582424
Cloverdale/Cochran,central-la,2020-11-17,18,14553,123.68583797155226
Cloverdale/Cochran,central-la,2020-11-18,25,14553,171.78588607160034
Cloverdale/Cochran,central-la,2020-11-19,26,14553,178.65732151446437
Cloverdale/Cochran,central-la,2020-11-20,26,14553,178.65732151446437
Cloverdale/Cochran,central-la,2020-11-21,36,14553,247.37167594310452
Cloverdale/Cochran,central-la,2020-11-22,37,14553,254.24311138596852
Cloverdale/Cochran,central-la,2020-11-23,45,14553,309.2145949288807
Cloverdale/Cochran,central-la,2020-11-24,48,14553,329.8289012574727
Commerce,southeast,2020-11-11,0,13069,0
Commerce,southeast,2020-11-12,10,13069,76.51694850409366
Commerce,southeast,2020-11-13,18,13069,137.73050730736858
Commerce,southeast,2020-11-14,23,13069,175.9889815594154
Commerce,southeast,2020-11-15,33,13069,252.50593006350906
Commerce,southeast,2020-11-16,40,13069,306.06779401637465
Commerce,southeast,2020-11-17,42,13069,321.37118371719333
Commerce,southeast,2020-11-18,53,13069,405.5398270716964
Commerce,southeast,2020-11-19,61,13069,466.75338587497134
Commerce,southeast,2020-11-20,61,13069,466.75338587497134
Commerce,southeast,2020-11-21,79,13069,604.4838931823399
Commerce,southeast,2020-11-22,83,13069,635.0906725839774
Commerce,southeast,2020-11-23,99,13069,757.5177901905272
Commerce,southeast,2020-11-24,110,13069,841.6864335450302
Compton,southeast,2020-11-11,0,99904,0
Compton,southeast,2020-11-12,16,99904,16.015374759769376
Compton,southeast,2020-11-13,55,99904,55.05285073670724
